ID,LIMIT_BAL,AGE,PAY_0,BILL_AMT1,PAY_AMT1,actual_default,predicted_default_probability,risk_segment
17111,20000,27,0,15248,1265,0,0.4787548264965612,High
22821,290000,46,0,113618,34507,0,0.2969376556285609,Moderate
25261,90000,23,1,39772,0,0,0.7132952380403815,Very High
502,90000,35,1,23132,0,0,0.7735534076852892,Very High
15167,80000,22,0,3436,3473,0,0.347541273276117,Elevated
12742,360000,62,0,234825,15000,0,0.23012189426192106,Moderate
23608,240000,37,3,164691,7000,1,0.9260126453015733,Very High
28370,80000,42,0,42656,1519,0,0.23012189426192106,Moderate
21200,150000,32,0,150201,5039,0,0.23012189426192106,Moderate
25152,350000,33,0,6016,4348,0,0.23012189426192106,Moderate
12493,20000,33,0,2909,1224,0,0.4787548264965612,High
1615,360000,44,0,270248,5000,0,0.23012189426192106,Moderate
4892,420000,33,0,25718,0,0,0.4787548264965612,High
22901,30000,35,2,17880,2000,1,0.9260126453015733,Very High
26736,140000,27,0,130905,6067,0,0.23012189426192106,Moderate
18198,80000,33,0,32394,23185,0,0.23012189426192106,Moderate
1528,120000,27,0,20874,1700,0,0.2969376556285609,Moderate
2419,20000,33,0,12518,1300,0,0.4787548264965612,High
14050,100000,45,1,0,5220,1,0.6088952019010146,Very High
29546,50000,30,0,37208,1615,1,0.38283804163614554,Elevated
25345,80000,22,0,76405,2780,0,0.23012189426192106,Moderate
13957,70000,46,0,11332,1250,1,0.6832214599145177,Very High
3118,110000,27,0,113461,4251,0,0.23012189426192106,Moderate
15394,390000,58,0,1186,15657,0,0.2969376556285609,Moderate
14347,400000,45,0,9083,12658,0,0.23012189426192106,Moderate
15086,300000,41,0,39260,2052,0,0.23012189426192106,Moderate
27765,180000,24,0,6272,0,0,0.4787548264965612,High
8617,200000,49,0,1377,792,1,0.4787548264965612,High
15349,50000,37,0,24380,1366,0,0.2712812631662762,Moderate
14691,50000,37,0,49045,2000,1,0.38283804163614554,Elevated
21905,180000,27,0,3578,3898,0,0.2969376556285609,Moderate
25833,230000,35,0,7035,2969,0,0.347541273276117,Elevated
19574,80000,46,0,79812,2854,0,0.5348990689804838,High
27676,20000,22,2,20549,1400,0,0.8837290745778793,Very High
7518,230000,36,0,0,0,0,0.4787548264965612,High
251,50000,26,1,50867,1710,0,0.7132952380403815,Very High
933,160000,29,2,1989,0,1,0.7660818893216393,Very High
7593,30000,22,0,30719,1900,0,0.41588151022565645,Elevated
24826,460000,35,0,0,737,0,0.347541273276117,Elevated
20612,340000,29,0,277140,10000,1,0.23012189426192106,Moderate
19019,90000,28,0,866,148,0,0.4787548264965612,High
23287,40000,43,0,780,177,0,0.4787548264965612,High
15765,70000,24,0,5633,1114,0,0.4787548264965612,High
2504,260000,30,0,399,399,1,0.4787548264965612,High
4209,30000,23,2,10732,10000,0,0.9260126453015733,Very High
28562,640000,39,0,119887,10000,0,0.23012189426192106,Moderate
8639,50000,39,0,22187,5000,0,0.38283804163614554,Elevated
8302,110000,27,0,8086,1232,0,0.4787548264965612,High
8221,140000,26,0,9589,70000,0,0.23012189426192106,Moderate
29073,160000,52,0,157018,5000,0,0.23012189426192106,Moderate
25414,50000,23,0,5215,1106,1,0.4787548264965612,High
12529,250000,37,0,13504,1267,0,0.4787548264965612,High
21504,100000,24,0,65744,2398,0,0.23012189426192106,Moderate
179,20000,22,0,16001,1212,0,0.4787548264965612,High
17411,30000,36,0,11896,1600,0,0.41588151022565645,Elevated
28909,400000,41,0,43672,678,1,0.4787548264965612,High
28771,120000,39,1,0,0,1,0.6088952019010146,Very High
2255,240000,32,0,1386,1207,0,0.2712812631662762,Moderate
7413,50000,26,1,0,0,0,0.6088952019010146,Very High
4360,100000,25,0,416,416,0,0.4787548264965612,High
7929,200000,29,0,8972,0,1,0.4787548264965612,High
11938,360000,34,0,9,0,1,0.347541273276117,Elevated
11179,200000,39,0,15138,1513,0,0.2969376556285609,Moderate
24011,90000,25,0,91151,3453,0,0.23012189426192106,Moderate
707,50000,38,1,58102,2500,0,0.7132952380403815,Very High
23006,260000,33,2,258150,20485,1,0.8837290745778793,Very High
13267,110000,29,0,64351,1415,1,0.23012189426192106,Moderate
17808,100000,23,0,291,291,0,0.4787548264965612,High
6583,200000,29,2,172325,6000,1,0.9260126453015733,Very High
16394,180000,43,0,543,0,0,0.347541273276117,Elevated
1218,340000,30,0,351828,30076,0,0.23012189426192106,Moderate
15619,90000,26,0,3268,6745,1,0.2969376556285609,Moderate
21024,50000,43,0,27620,1767,1,0.38283804163614554,Elevated
20834,20000,47,0,10628,1200,1,0.6832214599145177,Very High
20798,90000,44,2,58395,2134,1,0.8837290745778793,Very High
21888,300000,26,0,63425,3005,0,0.23012189426192106,Moderate
29945,80000,39,3,75635,0,1,0.8837290745778793,Very High
5063,50000,30,0,47110,2401,0,0.38283804163614554,Elevated
13261,10000,26,0,6346,1129,0,0.4787548264965612,High
28887,200000,42,0,858,1406,0,0.347541273276117,Elevated
17455,210000,45,0,209495,8000,0,0.23012189426192106,Moderate
23025,500000,36,0,352986,13016,0,0.23012189426192106,Moderate
3838,70000,53,0,9928,1497,0,0.4787548264965612,High
4746,160000,28,1,162761,6000,0,0.7735534076852892,Very High
18137,50000,37,0,45553,6324,0,0.570501077187048,High
2466,100000,29,4,175441,0,1,0.8837290745778793,Very High
9211,120000,31,0,46736,30000,1,0.23012189426192106,Moderate
27043,80000,40,0,72185,12660,0,0.23012189426192106,Moderate
9635,240000,34,0,4970,0,0,0.4787548264965612,High
22980,150000,40,0,16019,0,0,0.347541273276117,Elevated
28609,140000,38,0,84539,18000,0,0.570501077187048,High
6216,200000,41,1,11201,980,0,0.7735534076852892,Very High
3254,50000,47,1,4759,0,1,0.7132952380403815,Very High
27517,20000,55,0,15793,1300,0,0.4787548264965612,High
26029,260000,40,0,63273,49857,0,0.23012189426192106,Moderate
630,200000,45,0,4430,7193,0,0.23012189426192106,Moderate
14162,50000,25,0,10695,0,1,0.570501077187048,High
14370,210000,42,0,88498,3555,0,0.23012189426192106,Moderate
19795,180000,39,0,2569,11662,0,0.23012189426192106,Moderate
23462,270000,44,0,-106,3000,0,0.347541273276117,Elevated
15587,240000,57,0,224041,18800,0,0.23012189426192106,Moderate
4793,20000,44,0,17974,2000,0,0.41588151022565645,Elevated
13504,10000,29,0,7170,1500,1,0.38283804163614554,Elevated
23170,320000,37,2,289260,14500,0,0.9260126453015733,Very High
24170,80000,27,0,58323,4000,0,0.23012189426192106,Moderate
18814,50000,27,0,45632,1837,0,0.38283804163614554,Elevated
11050,90000,33,2,75619,3300,0,0.9260126453015733,Very High
22548,360000,33,0,0,0,1,0.347541273276117,Elevated
12956,280000,62,2,2500,0,1,0.9260126453015733,Very High
16430,90000,50,0,72840,0,0,0.347541273276117,Elevated
24392,160000,33,0,25058,1344,0,0.4787548264965612,High
4058,10000,24,0,8283,1500,0,0.4787548264965612,High
29191,60000,24,0,17054,1600,0,0.41588151022565645,Elevated
1126,300000,38,0,2285,0,0,0.4787548264965612,High
11150,70000,62,1,24635,1100,0,0.7132952380403815,Very High
6277,30000,32,0,28292,3000,0,0.41588151022565645,Elevated
11729,120000,25,0,11431,6000,0,0.23012189426192106,Moderate
25989,210000,36,0,4879,3000,0,0.23012189426192106,Moderate
4636,50000,28,1,-9802,10000,0,0.3396499288321693,Elevated
8501,400000,28,0,6500,405016,0,0.3697892966663365,Elevated
20307,30000,56,0,10232,1510,1,0.5348990689804838,High
20326,80000,55,0,79816,1600,0,0.2969376556285609,Moderate
20178,60000,43,0,60788,2500,0,0.38283804163614554,Elevated
6228,30000,47,0,28923,1586,0,0.41588151022565645,Elevated
5141,200000,43,0,202225,1029,0,0.347541273276117,Elevated
14962,30000,42,0,27742,4600,0,0.570501077187048,High
7796,500000,38,0,54787,20015,0,0.5348990689804838,High
10908,150000,30,2,17352,5000,1,0.9260126453015733,Very High
19962,60000,35,0,20163,2000,0,0.38283804163614554,Elevated
13131,80000,36,0,2741,9266,0,0.2969376556285609,Moderate
22008,80000,24,0,42377,2008,0,0.2969376556285609,Moderate
27324,50000,44,0,49911,1762,0,0.6832214599145177,Very High
13842,200000,55,0,195507,7048,0,0.23012189426192106,Moderate
1443,100000,44,0,780,0,1,0.4787548264965612,High
18164,200000,46,0,53643,1765,0,0.23012189426192106,Moderate
1889,90000,32,1,85997,0,0,0.7735534076852892,Very High
18615,50000,24,2,43878,2068,1,0.8837290745778793,Very High
15524,500000,48,0,107595,5000,0,0.23012189426192106,Moderate
10104,260000,40,0,524,248,0,0.4787548264965612,High
28726,200000,37,0,1382,23994,0,0.23012189426192106,Moderate
27174,160000,33,0,326,326,0,0.4787548264965612,High
6103,50000,38,0,25809,2000,0,0.20287159931475213,Low
22421,10000,23,0,8536,1117,0,0.4787548264965612,High
15618,200000,26,0,0,0,0,0.4787548264965612,High
16705,50000,42,2,4864,1252,0,0.9260126453015733,Very High
27114,60000,29,0,50901,4000,0,0.38283804163614554,Elevated
26355,100000,30,0,2419,2177,0,0.6550539400917675,Very High
12049,50000,31,1,51203,0,0,0.7132952380403815,Very High
18106,200000,33,0,223147,8376,0,0.23012189426192106,Moderate
23469,50000,39,1,16983,0,1,0.7735534076852892,Very High
9241,390000,29,0,0,0,0,0.4787548264965612,High
9570,20000,38,0,6715,1287,0,0.4787548264965612,High
29130,30000,52,0,19629,1340,0,0.38283804163614554,Elevated
712,30000,42,0,47912,1755,0,0.41588151022565645,Elevated
13081,180000,33,0,18205,5000,0,0.23012189426192106,Moderate
26893,20000,38,1,26288,0,0,0.7132952380403815,Very High
18922,150000,28,0,62122,2000,0,0.23012189426192106,Moderate
14169,30000,23,0,27044,2000,0,0.41588151022565645,Elevated
14823,80000,35,0,1000,0,1,0.4787548264965612,High
19059,50000,25,0,50673,2500,0,0.5348990689804838,High
3242,200000,40,2,91368,4000,1,0.9260126453015733,Very High
17475,180000,46,0,9509,16359,0,0.23012189426192106,Moderate
4061,320000,24,0,44500,51334,0,0.23012189426192106,Moderate
25026,500000,51,0,79461,3000,0,0.23012189426192106,Moderate
18157,110000,40,0,101781,3700,0,0.23012189426192106,Moderate
28740,240000,30,0,0,0,0,0.347541273276117,Elevated
23422,310000,32,0,69886,2177,0,0.23012189426192106,Moderate
3384,110000,36,1,10448,0,1,0.7735534076852892,Very High
4270,30000,39,0,29493,2006,1,0.41588151022565645,Elevated
11786,20000,44,0,836,390,0,0.4787548264965612,High
13639,240000,29,0,191059,10000,0,0.23012189426192106,Moderate
1836,50000,37,1,14008,0,1,0.7735534076852892,Very High
17302,50000,41,0,47739,2000,0,0.38283804163614554,Elevated
25918,300000,28,0,16094,2259,0,0.2969376556285609,Moderate
24267,150000,31,0,500,15338,0,0.2969376556285609,Moderate
14724,260000,49,0,8654,15328,0,0.23012189426192106,Moderate
17511,90000,36,1,0,0,1,0.6088952019010146,Very High
13391,60000,25,2,36090,2017,1,0.8837290745778793,Very High
15791,80000,25,0,36808,2000,0,0.23012189426192106,Moderate
15313,180000,46,0,184650,0,0,0.4787548264965612,High
22106,230000,28,0,2454,1197,0,0.347541273276117,Elevated
20838,350000,44,0,266692,3569,0,0.347541273276117,Elevated
16517,150000,27,0,84034,5065,0,0.23012189426192106,Moderate
8495,50000,61,2,5016,1135,0,0.8837290745778793,Very High
24385,500000,49,0,12536,28023,0,0.23012189426192106,Moderate
15461,90000,29,0,85769,3535,0,0.23012189426192106,Moderate
4678,360000,35,0,10621,0,0,0.4787548264965612,High
386,410000,42,0,338106,15000,0,0.23012189426192106,Moderate
10090,750000,41,0,184022,6817,0,0.23012189426192106,Moderate
13798,30000,33,1,39995,1700,0,0.7132952380403815,Very High
22790,240000,35,0,238166,8522,1,0.23012189426192106,Moderate
28851,400000,37,0,14889,929,0,0.2712812631662762,Moderate
21417,180000,27,0,4676,1500,0,0.4787548264965612,High
28082,10000,44,5,8678,0,1,0.7964088951003658,Very High
29243,50000,24,0,390,390,1,0.4787548264965612,High
15465,290000,38,0,3137,8042,0,0.23012189426192106,Moderate
3962,240000,28,0,237633,7065,0,0.23012189426192106,Moderate
10219,80000,46,0,4742,1277,0,0.23012189426192106,Moderate
2195,130000,47,0,5837,21038,0,0.2969376556285609,Moderate
874,180000,45,0,4453,3310,0,0.347541273276117,Elevated
26201,200000,27,0,134,0,0,0.4787548264965612,High
24066,20000,23,0,14697,12483,0,0.38283804163614554,Elevated
23233,230000,35,0,0,0,1,0.4787548264965612,High
21264,50000,55,0,23498,1336,0,0.4787548264965612,High
12644,50000,27,0,0,0,0,0.4787548264965612,High
26656,20000,24,1,20464,4,0,0.7132952380403815,Very High
6733,360000,34,0,31580,1549,0,0.2969376556285609,Moderate
29256,30000,25,0,11355,1512,1,0.41588151022565645,Elevated
8081,230000,30,0,105105,2068,0,0.23012189426192106,Moderate
29696,300000,44,0,223211,21000,0,0.5348990689804838,High
1738,380000,41,0,350341,28400,0,0.3697892966663365,Elevated
27837,70000,26,0,65229,3000,0,0.38283804163614554,Elevated
13965,100000,39,0,1442,1261,0,0.4787548264965612,High
19651,200000,32,0,47550,5000,0,0.23012189426192106,Moderate
20552,50000,28,0,57207,2000,0,0.38283804163614554,Elevated
9044,60000,31,1,0,0,1,0.3396499288321693,Elevated
26384,320000,30,0,10283,2488,0,0.347541273276117,Elevated
14812,200000,36,0,390,1308,0,0.347541273276117,Elevated
16572,10000,25,4,5365,600,0,0.8837290745778793,Very High
10301,180000,43,0,130500,47346,0,0.23012189426192106,Moderate
24197,80000,29,0,80832,2000,0,0.2969376556285609,Moderate
7270,260000,42,0,8606,3856,0,0.23012189426192106,Moderate
29940,100000,37,0,31647,2129,0,0.23012189426192106,Moderate
2490,10000,23,0,5857,1117,0,0.38283804163614554,Elevated
1814,200000,27,2,186806,0,0,0.8837290745778793,Very High
20187,60000,32,0,59166,2000,0,0.38283804163614554,Elevated
1952,100000,36,0,23070,1700,0,0.23012189426192106,Moderate
5284,50000,38,0,588,588,0,0.4787548264965612,High
11932,320000,34,0,7806,2944,0,0.347541273276117,Elevated
921,260000,33,1,0,0,0,0.6088952019010146,Very High
3432,160000,55,0,4144,2016,0,0.347541273276117,Elevated
4244,80000,66,0,58592,2912,0,0.23012189426192106,Moderate
13337,180000,31,0,300,253,0,0.4787548264965612,High
15361,360000,39,1,0,791,0,0.3396499288321693,Elevated
12600,150000,38,0,40441,2000,0,0.23012189426192106,Moderate
2545,20000,25,0,13896,2000,1,0.38283804163614554,Elevated
19668,210000,36,2,420522,16000,0,0.8837290745778793,Very High
23783,180000,53,1,0,0,0,0.8499312992672737,Very High
16992,50000,22,2,36665,4626,1,0.9260126453015733,Very High
703,10000,22,0,8109,2000,1,0.41588151022565645,Elevated
29442,300000,30,0,237372,10000,0,0.23012189426192106,Moderate
10368,90000,26,0,83900,4022,1,0.23012189426192106,Moderate
25623,120000,38,0,652,0,0,0.6550539400917675,Very High
12720,400000,36,0,39601,21357,0,0.23012189426192106,Moderate
23334,150000,36,0,43544,5000,0,0.23012189426192106,Moderate
16656,150000,29,0,4614,2000,0,0.23012189426192106,Moderate
27143,160000,29,0,4908,0,0,0.4787548264965612,High
26945,370000,30,0,333930,13000,0,0.23012189426192106,Moderate
26766,180000,26,0,758,0,1,0.4787548264965612,High
16789,30000,37,3,2379,0,1,0.9260126453015733,Very High
16101,50000,30,0,34811,2000,1,0.41588151022565645,Elevated
3791,250000,46,0,1197,0,1,0.347541273276117,Elevated
14424,50000,24,0,18965,3000,0,0.570501077187048,High
3237,120000,41,0,118847,5000,0,0.23012189426192106,Moderate
10522,100000,51,3,56002,1000,1,0.7964088951003658,Very High
19689,240000,33,0,214361,7830,0,0.23012189426192106,Moderate
26682,70000,27,0,64317,2500,0,0.41588151022565645,Elevated
25738,60000,29,0,1033,2081,0,0.41588151022565645,Elevated
1735,100000,36,0,2205,0,0,0.347541273276117,Elevated
15031,150000,46,2,148364,5400,1,0.9260126453015733,Very High
29816,210000,35,0,326,326,0,0.4787548264965612,High
22514,300000,46,0,5287,3000,0,0.23012189426192106,Moderate
368,10000,24,0,2887,0,0,0.7549348273892288,Very High
2480,140000,28,0,132070,6000,0,0.23012189426192106,Moderate
15600,90000,56,2,48900,2000,1,0.8837290745778793,Very High
4043,360000,42,0,2333,6295,0,0.2969376556285609,Moderate
20415,80000,27,0,60829,2061,0,0.23012189426192106,Moderate
28233,340000,39,0,332319,12500,0,0.23012189426192106,Moderate
2134,90000,27,0,56754,3000,0,0.23012189426192106,Moderate
21867,80000,26,0,4620,2991,0,0.2969376556285609,Moderate
3434,20000,22,0,14677,3004,0,0.38283804163614554,Elevated
19151,240000,46,0,233438,11250,0,0.23012189426192106,Moderate
14059,50000,46,0,48885,2000,0,0.38283804163614554,Elevated
28667,260000,35,0,-124,0,1,0.4787548264965612,High
13648,120000,30,0,330,0,1,0.4787548264965612,High
19939,290000,45,0,36335,1564,0,0.2969376556285609,Moderate
21664,60000,24,0,22504,1420,0,0.38283804163614554,Elevated
13193,120000,39,0,44630,1999,0,0.2969376556285609,Moderate
29481,20000,32,0,16354,1700,0,0.5348990689804838,High
9394,170000,42,0,142118,7040,0,0.23012189426192106,Moderate
22365,100000,31,0,75818,2745,0,0.23012189426192106,Moderate
19621,50000,33,0,43268,2011,0,0.38283804163614554,Elevated
13703,60000,37,1,-391,0,0,0.3396499288321693,Elevated
3539,260000,39,0,5912,3786,1,0.2969376556285609,Moderate
17924,50000,36,2,47097,1796,1,0.8837290745778793,Very High
3061,150000,45,0,141415,5457,1,0.23012189426192106,Moderate
18207,500000,48,1,-471,0,0,0.5087149171511306,High
28760,200000,33,0,15126,3000,0,0.23012189426192106,Moderate
10240,60000,24,0,57480,4207,0,0.570501077187048,High
13305,340000,29,0,82770,10000,0,0.23012189426192106,Moderate
23173,50000,48,0,1309,1000,0,0.38283804163614554,Elevated
27669,110000,24,1,115527,0,1,0.7132952380403815,Very High
29771,20000,31,3,2400,0,1,0.9260126453015733,Very High
19469,340000,32,0,61605,3500,0,0.23012189426192106,Moderate
210,330000,50,0,8872,4345,0,0.23012189426192106,Moderate
17339,30000,30,0,3836,1016,0,0.4787548264965612,High
2371,210000,28,0,187992,8500,0,0.23012189426192106,Moderate
25712,10000,36,0,3671,1500,0,0.4787548264965612,High
9496,130000,29,0,3920,4000,0,0.2969376556285609,Moderate
6152,50000,48,0,79681,3200,0,0.38283804163614554,Elevated
20220,230000,53,0,9358,5000,0,0.23012189426192106,Moderate
19775,240000,37,0,86701,5000,0,0.23012189426192106,Moderate
14009,80000,26,0,76118,4196,0,0.23012189426192106,Moderate
23659,180000,36,0,14222,1300,0,0.5348990689804838,High
24632,170000,42,0,610,995,0,0.347541273276117,Elevated
1417,30000,24,0,4882,14630,0,0.38283804163614554,Elevated
5553,10000,27,1,-2000,4475,0,0.3396499288321693,Elevated
16368,380000,38,0,379080,13501,1,0.23012189426192106,Moderate
6168,500000,33,1,2907,9,0,0.6088952019010146,Very High
14923,20000,25,2,8880,1500,0,0.8837290745778793,Very High
6751,30000,46,2,22352,1700,1,0.9260126453015733,Very High
21850,130000,27,0,19486,35000,0,0.23012189426192106,Moderate
369,300000,40,1,0,0,0,0.6088952019010146,Very High
15025,50000,45,1,20530,0,0,0.7132952380403815,Very High
11175,50000,34,0,51400,0,0,0.4787548264965612,High
20302,130000,56,0,30218,2000,0,0.23012189426192106,Moderate
18977,490000,29,0,20984,2000,0,0.23012189426192106,Moderate
2552,80000,28,0,15268,1315,0,0.4787548264965612,High
27586,80000,52,1,77185,5000,1,0.7132952380403815,Very High
7581,360000,38,0,277523,4013,0,0.23012189426192106,Moderate
8274,80000,28,0,47933,2100,0,0.5348990689804838,High
28755,70000,34,0,2226,1245,0,0.4787548264965612,High
16013,300000,36,1,0,0,0,0.6088952019010146,Very High
20770,360000,30,0,8195,100496,0,0.2969376556285609,Moderate
763,260000,35,0,7967,67650,0,0.23012189426192106,Moderate
12764,490000,30,0,250637,11032,0,0.23012189426192106,Moderate
10078,170000,40,0,6115,872,0,0.347541273276117,Elevated
21732,180000,26,0,4745,5865,0,0.23012189426192106,Moderate
18483,110000,24,0,67729,3000,0,0.23012189426192106,Moderate
25866,260000,34,0,136914,7000,0,0.23012189426192106,Moderate
18298,310000,47,0,290211,10989,0,0.23012189426192106,Moderate
588,210000,25,0,8817,23776,1,0.3697892966663365,Elevated
14806,20000,24,2,16276,1000,0,0.9260126453015733,Very High
5565,140000,60,0,137730,4990,1,0.23012189426192106,Moderate
25652,210000,38,0,13744,5000,0,0.23012189426192106,Moderate
19924,50000,31,0,22716,2000,0,0.41588151022565645,Elevated
12170,120000,58,1,0,2228,1,0.8499312992672737,Very High
2886,230000,37,0,228342,6100,0,0.23012189426192106,Moderate
2172,230000,34,0,22954,1700,0,0.2969376556285609,Moderate
22567,120000,30,2,69443,3200,0,0.9260126453015733,Very High
27239,80000,42,0,11204,6922,0,0.570501077187048,High
26354,70000,30,0,71521,0,0,0.38283804163614554,Elevated
12882,70000,40,0,12924,2600,0,0.570501077187048,High
22915,120000,33,0,0,0,0,0.4787548264965612,High
26442,360000,49,1,0,0,1,0.6088952019010146,Very High
16396,320000,36,0,29026,5000,0,0.23012189426192106,Moderate
27562,230000,56,0,38349,1933,0,0.23012189426192106,Moderate
3161,280000,37,0,251486,9352,0,0.23012189426192106,Moderate
13234,60000,44,0,57694,2800,0,0.38283804163614554,Elevated
14543,50000,38,2,27686,1500,1,0.9260126453015733,Very High
27182,230000,45,0,24901,1500,0,0.23012189426192106,Moderate
6986,50000,40,0,50657,2015,0,0.38283804163614554,Elevated
12330,60000,36,0,2130,0,1,0.38283804163614554,Elevated
22379,240000,29,0,186969,5510,0,0.23012189426192106,Moderate
1247,170000,39,2,74298,7000,1,0.9260126453015733,Very High
29681,50000,47,1,16217,0,0,0.7132952380403815,Very High
18132,240000,37,0,4081,7644,0,0.23012189426192106,Moderate
24962,80000,35,0,77298,2515,0,0.23012189426192106,Moderate
7795,300000,36,1,0,0,0,0.6088952019010146,Very High
8498,50000,26,0,48065,2500,0,0.38283804163614554,Elevated
21677,50000,23,0,48771,2106,0,0.5348990689804838,High
14981,30000,23,2,28224,1800,1,0.9260126453015733,Very High
27816,220000,26,0,29452,5000,0,0.23012189426192106,Moderate
24329,330000,48,0,6051,8387,0,0.23012189426192106,Moderate
15616,60000,28,2,5669,2000,1,0.8837290745778793,Very High
15762,50000,23,0,1980,269,0,0.2712812631662762,Moderate
12774,300000,34,0,271928,10230,1,0.23012189426192106,Moderate
23352,50000,27,0,6018,0,0,0.4787548264965612,High
14422,320000,26,0,316,316,0,0.4787548264965612,High
14674,120000,27,0,3215,700,0,0.4787548264965612,High
28430,140000,33,1,0,7933,0,0.3396499288321693,Elevated
4210,480000,30,1,0,0,0,0.6088952019010146,Very High
3929,480000,50,0,14638,11956,0,0.23012189426192106,Moderate
7777,360000,46,1,0,0,1,0.6088952019010146,Very High
11736,60000,23,0,21295,1679,0,0.41588151022565645,Elevated
14423,300000,37,0,41000,0,0,0.4787548264965612,High
23986,50000,37,0,16029,1281,1,0.4787548264965612,High
9510,70000,31,0,63441,1789,0,0.41588151022565645,Elevated
16122,20000,30,1,17836,0,1,0.7132952380403815,Very High
11625,360000,29,0,92693,20595,0,0.23012189426192106,Moderate
932,320000,60,0,9955,3465,1,0.347541273276117,Elevated
26879,200000,49,0,49221,1689,0,0.23012189426192106,Moderate
1447,210000,37,1,0,732,1,0.3396499288321693,Elevated
1402,30000,36,2,30573,0,0,0.8837290745778793,Very High
9390,40000,26,1,39826,1900,0,0.7735534076852892,Very High
10635,50000,30,0,43935,5000,0,0.38283804163614554,Elevated
10371,360000,37,0,4644,1417,0,0.347541273276117,Elevated
4496,50000,65,0,48341,2068,0,0.41588151022565645,Elevated
7852,260000,51,0,771,1596,0,0.2969376556285609,Moderate
13097,250000,55,1,0,0,0,0.8499312992672737,Very High
21191,350000,36,0,15061,10000,0,0.23012189426192106,Moderate
12,260000,51,0,12261,21818,0,0.23012189426192106,Moderate
182,80000,35,0,49608,12500,0,0.23012189426192106,Moderate
1271,50000,57,0,49017,2500,0,0.38283804163614554,Elevated
24149,30000,29,0,27904,1500,0,0.38283804163614554,Elevated
28814,160000,38,0,6555,0,0,0.4787548264965612,High
5325,30000,38,0,3656,0,0,0.4787548264965612,High
26457,50000,49,0,49195,47000,1,0.38283804163614554,Elevated
28243,30000,44,2,21003,1662,1,0.8837290745778793,Very High
4923,230000,30,0,1219,283,0,0.347541273276117,Elevated
15075,50000,33,0,45853,5435,0,0.38283804163614554,Elevated
17948,160000,36,1,0,0,0,0.6088952019010146,Very High
8726,300000,24,0,7571,1181,1,0.4787548264965612,High
1138,50000,41,0,19339,1703,0,0.41588151022565645,Elevated
17238,170000,40,0,69602,2128,0,0.23012189426192106,Moderate
23366,280000,48,0,166473,7750,0,0.23012189426192106,Moderate
29145,20000,51,0,11156,2300,0,0.41588151022565645,Elevated
5941,60000,25,0,51907,1935,0,0.38283804163614554,Elevated
5128,360000,51,0,3019,2444,0,0.2969376556285609,Moderate
3176,270000,26,0,214277,10000,0,0.23012189426192106,Moderate
18135,270000,38,0,0,0,0,0.4787548264965612,High
19765,60000,46,0,58584,2700,0,0.38283804163614554,Elevated
10740,270000,48,2,53624,15018,1,0.8837290745778793,Very High
19009,340000,30,0,47001,2000,0,0.23012189426192106,Moderate
14874,20000,23,1,9352,0,1,0.7132952380403815,Very High
12762,50000,35,0,50000,1150,1,0.4787548264965612,High
11533,100000,27,0,10458,2500,0,0.2969376556285609,Moderate
3405,80000,30,0,42755,3000,0,0.23012189426192106,Moderate
17692,150000,43,0,885,123,0,0.4787548264965612,High
2640,140000,33,0,85314,4000,0,0.23012189426192106,Moderate
10389,10000,22,0,6579,1134,1,0.4787548264965612,High
22506,310000,33,0,2729,0,1,0.4787548264965612,High
29971,360000,34,0,33654,52951,0,0.23012189426192106,Moderate
27515,320000,51,0,1834,556,0,0.2712812631662762,Moderate
21970,390000,28,0,125863,10053,0,0.23012189426192106,Moderate
12485,70000,24,0,49169,1840,0,0.38283804163614554,Elevated
15721,210000,35,0,5811,0,0,0.4787548264965612,High
3476,20000,28,0,17973,1318,0,0.4787548264965612,High
15526,150000,40,0,154432,4000,0,0.23012189426192106,Moderate
17468,180000,29,0,151652,6000,0,0.23012189426192106,Moderate
2229,60000,29,0,53274,2591,0,0.38283804163614554,Elevated
14481,50000,29,0,49660,2000,1,0.41588151022565645,Elevated
12528,80000,41,0,0,0,0,0.4787548264965612,High
15386,90000,34,0,336,0,1,0.4787548264965612,High
22130,180000,24,0,100772,3034,0,0.23012189426192106,Moderate
5249,30000,28,0,11692,3000,1,0.5348990689804838,High
23079,180000,41,0,22777,20328,0,0.23012189426192106,Moderate
20986,500000,30,0,74797,2800,0,0.23012189426192106,Moderate
6355,170000,53,0,-200,0,0,0.4787548264965612,High
2402,330000,29,0,730,213,0,0.347541273276117,Elevated
8739,80000,26,0,15387,6000,0,0.23012189426192106,Moderate
4216,120000,30,0,100802,5200,0,0.23012189426192106,Moderate
1841,70000,31,0,60058,1834,0,0.41588151022565645,Elevated
26034,230000,27,0,11406,5097,0,0.2969376556285609,Moderate
9589,80000,25,0,59366,15027,0,0.2969376556285609,Moderate
6566,180000,28,0,78128,5000,0,0.23012189426192106,Moderate
25604,160000,32,0,162,0,0,0.4787548264965612,High
11195,200000,38,0,0,0,0,0.4787548264965612,High
16657,360000,34,1,0,0,0,0.3396499288321693,Elevated
6186,50000,48,0,53540,1066,0,0.20287159931475213,Low
28130,10000,49,0,9807,2114,0,0.41588151022565645,Elevated
5104,240000,33,0,9187,5005,0,0.23012189426192106,Moderate
23495,110000,32,0,60558,1900,0,0.2969376556285609,Moderate
21681,90000,23,0,13107,1251,0,0.4787548264965612,High
